-9.762264243198655045e-01,5.526082054898072471e+00,1.544660125148005214e+00,-1.112954936733449696e+00,-3.500474021126105839e+00
1.560930197318471713e+00,-6.262458468731496808e+00,-2.519129466326673228e+00,2.492279183583748114e+00,4.458135898804555630e+00
