3.611218269274553805e+00,1.080320874122026931e+00,-3.515994544781739783e+00,1.989854551510770175e+00,-1.344398867018510080e+00
-4.418906242849414134e+00,-1.624404795670709722e+00,4.329900818343059399e+00,-2.804414929931793310e+00,2.066681406862215464e+00
